name,path,llava_resp,predict,actual
covid_memes_5450.png,./images/covid_memes_5450.png,[harmless],0,1
covid_memes_5451.png,./images/covid_memes_5451.png,Harmless,0,1
covid_memes_5452.png,./images/covid_memes_5452.png,Harmless,0,0
covid_memes_5454.png,./images/covid_memes_5454.png,Harmless,0,0
covid_memes_5460.png,./images/covid_memes_5460.png,Harmless,0,0
covid_memes_5464.png,./images/covid_memes_5464.png,Harmless,0,1
covid_memes_5466.png,./images/covid_memes_5466.png,Harmless,0,1
covid_memes_5480.png,./images/covid_memes_5480.png,Harmful,1,1
covid_memes_5485.png,./images/covid_memes_5485.png,Harmless,0,0
covid_memes_5490.png,./images/covid_memes_5490.png,Harmful,1,0
covid_memes_5494.png,./images/covid_memes_5494.png,Harmless,0,0
covid_memes_5495.png,./images/covid_memes_5495.png,Harmless,0,0
covid_memes_5504.png,./images/covid_memes_5504.png,Harmless,0,0
covid_memes_5505.png,./images/covid_memes_5505.png,Harmless,0,0
covid_memes_5507.png,./images/covid_memes_5507.png,Harmless,0,0
covid_memes_5508.png,./images/covid_memes_5508.png,Harmless,0,1
covid_memes_5510.png,./images/covid_memes_5510.png,Harmless,0,1
covid_memes_5511.png,./images/covid_memes_5511.png,Harmless,0,1
covid_memes_5512.png,./images/covid_memes_5512.png,Harmless,0,1
covid_memes_5515.png,./images/covid_memes_5515.png,Harmless,0,0
covid_memes_5516.png,./images/covid_memes_5516.png,Harmless,0,0
covid_memes_5517.png,./images/covid_memes_5517.png,Harmful,1,1
covid_memes_5519.png,./images/covid_memes_5519.png,Harmless,0,1
covid_memes_5520.png,./images/covid_memes_5520.png,Harmless,0,1
covid_memes_5521.png,./images/covid_memes_5521.png,Harmless,0,1
covid_memes_5524.png,./images/covid_memes_5524.png,Harmless,0,1
covid_memes_5525.png,./images/covid_memes_5525.png,Harmless,0,0
covid_memes_5526.png,./images/covid_memes_5526.png,Harmless,0,1
covid_memes_5527.png,./images/covid_memes_5527.png,Harmless,0,0
covid_memes_5528.png,./images/covid_memes_5528.png,Harmless,0,0
covid_memes_5530.png,./images/covid_memes_5530.png,Harmless,0,1
covid_memes_5531.png,./images/covid_memes_5531.png,Harmless,0,0
covid_memes_5533.png,./images/covid_memes_5533.png,Harmless,0,1
covid_memes_5534.png,./images/covid_memes_5534.png,Harmless,0,1
covid_memes_5536.png,./images/covid_memes_5536.png,Harmless,0,1
covid_memes_5537.png,./images/covid_memes_5537.png,Harmless,0,1
covid_memes_5539.png,./images/covid_memes_5539.png,Harmless,0,1
covid_memes_5540.png,./images/covid_memes_5540.png,Harmful,1,1
covid_memes_5541.png,./images/covid_memes_5541.png,Harmless,0,1
covid_memes_5542.png,./images/covid_memes_5542.png,Harmful,1,1
covid_memes_5543.png,./images/covid_memes_5543.png,Harmful,1,0
covid_memes_5545.png,./images/covid_memes_5545.png,Harmless,0,1
covid_memes_5546.png,./images/covid_memes_5546.png,Harmless,0,1
covid_memes_5548.png,./images/covid_memes_5548.png,Harmless,0,1
covid_memes_5550.png,./images/covid_memes_5550.png,Harmless,0,1
covid_memes_5551.png,./images/covid_memes_5551.png,Harmless,0,0
covid_memes_5553.png,./images/covid_memes_5553.png,Harmless,0,1
covid_memes_5554.png,./images/covid_memes_5554.png,Harmful,1,1
covid_memes_5555.png,./images/covid_memes_5555.png,Harmless,0,0
covid_memes_5556.png,./images/covid_memes_5556.png,Harmless,0,0
covid_memes_5557.png,./images/covid_memes_5557.png,Harmless,0,1
covid_memes_5558.png,./images/covid_memes_5558.png,Harmless,0,1
covid_memes_5559.png,./images/covid_memes_5559.png,[harmless],0,1
covid_memes_5560.png,./images/covid_memes_5560.png,Harmless,0,1
covid_memes_5562.png,./images/covid_memes_5562.png,Harmless,0,1
covid_memes_5563.png,./images/covid_memes_5563.png,[harmless],0,1
covid_memes_5564.png,./images/covid_memes_5564.png,Harmless,0,0
covid_memes_5565.png,./images/covid_memes_5565.png,Harmless,0,1
covid_memes_5566.png,./images/covid_memes_5566.png,Harmless,0,1
covid_memes_5567.png,./images/covid_memes_5567.png,Harmless,0,1
covid_memes_5569.png,./images/covid_memes_5569.png,Harmful,1,1
covid_memes_5570.png,./images/covid_memes_5570.png,Harmless,0,0
covid_memes_5571.png,./images/covid_memes_5571.png,Harmless,0,0
covid_memes_5572.png,./images/covid_memes_5572.png,Harmless,0,1
covid_memes_5575.png,./images/covid_memes_5575.png,Harmless,0,1
covid_memes_5577.png,./images/covid_memes_5577.png,Harmful,1,1
covid_memes_5579.png,./images/covid_memes_5579.png,Harmless,0,0
covid_memes_5580.png,./images/covid_memes_5580.png,Harmless,0,1
covid_memes_5581.png,./images/covid_memes_5581.png,Harmless,0,1
covid_memes_5582.png,./images/covid_memes_5582.png,Harmless,0,1
covid_memes_5583.png,./images/covid_memes_5583.png,[harmless],0,0
covid_memes_5584.png,./images/covid_memes_5584.png,Harmful,1,1
covid_memes_5586.png,./images/covid_memes_5586.png,Harmless,0,1
covid_memes_5587.png,./images/covid_memes_5587.png,Harmless,0,1
covid_memes_5590.png,./images/covid_memes_5590.png,Harmless,0,1
covid_memes_5591.png,./images/covid_memes_5591.png,Harmless,0,0
covid_memes_5592.png,./images/covid_memes_5592.png,Harmless,0,1
covid_memes_5593.png,./images/covid_memes_5593.png,Harmless,0,1
covid_memes_5594.png,./images/covid_memes_5594.png,Harmless,0,1
covid_memes_5595.png,./images/covid_memes_5595.png,Harmless,0,1
covid_memes_5597.png,./images/covid_memes_5597.png,Harmful,1,1
covid_memes_5598.png,./images/covid_memes_5598.png,Harmless,0,1
covid_memes_5599.png,./images/covid_memes_5599.png,Harmless,0,1
covid_memes_5600.png,./images/covid_memes_5600.png,Harmless,0,1
covid_memes_5601.png,./images/covid_memes_5601.png,Harmless,0,1
covid_memes_5602.png,./images/covid_memes_5602.png,Harmful,1,1
covid_memes_5603.png,./images/covid_memes_5603.png,Harmless,0,1
covid_memes_5606.png,./images/covid_memes_5606.png,Harmless,0,1
covid_memes_5608.png,./images/covid_memes_5608.png,[harmless],0,1
covid_memes_5609.png,./images/covid_memes_5609.png,Harmless,0,0
covid_memes_5611.png,./images/covid_memes_5611.png,Harmless,0,1
covid_memes_5612.png,./images/covid_memes_5612.png,[harmless],0,1
covid_memes_5613.png,./images/covid_memes_5613.png,Harmless,0,1
covid_memes_5614.png,./images/covid_memes_5614.png,Harmless,0,1
covid_memes_5615.png,./images/covid_memes_5615.png,Harmless,0,1
covid_memes_5616.png,./images/covid_memes_5616.png,Harmful,1,1
covid_memes_5617.png,./images/covid_memes_5617.png,Harmless,0,0
covid_memes_5618.png,./images/covid_memes_5618.png,Harmless,0,1
covid_memes_5619.png,./images/covid_memes_5619.png,Harmless,0,0
covid_memes_562.png,./images/covid_memes_562.png,Harmless,0,0
covid_memes_5620.png,./images/covid_memes_5620.png,Harmless,0,1
covid_memes_5621.png,./images/covid_memes_5621.png,Harmful,1,0
covid_memes_5622.png,./images/covid_memes_5622.png,Harmless,0,0
covid_memes_5623.png,./images/covid_memes_5623.png,Harmless,0,1
covid_memes_5624.png,./images/covid_memes_5624.png,Harmless,0,1
covid_memes_5625.png,./images/covid_memes_5625.png,Harmless,0,1
covid_memes_5626.png,./images/covid_memes_5626.png,Harmless,0,1
covid_memes_5627.png,./images/covid_memes_5627.png,Harmless,0,1
covid_memes_5628.png,./images/covid_memes_5628.png,Harmless,0,1
covid_memes_5629.png,./images/covid_memes_5629.png,Harmless,0,0
covid_memes_5630.png,./images/covid_memes_5630.png,Harmless,0,1
covid_memes_5631.png,./images/covid_memes_5631.png,Harmless,0,1
covid_memes_5632.png,./images/covid_memes_5632.png,Harmless,0,1
covid_memes_5633.png,./images/covid_memes_5633.png,Harmful,1,1
covid_memes_5634.png,./images/covid_memes_5634.png,Harmless,0,1
covid_memes_5635.png,./images/covid_memes_5635.png,Harmless,0,1
covid_memes_5636.png,./images/covid_memes_5636.png,Harmless,0,0
covid_memes_5637.png,./images/covid_memes_5637.png,Harmless,0,1
covid_memes_5638.png,./images/covid_memes_5638.png,Harmless,0,0
covid_memes_5639.png,./images/covid_memes_5639.png,Harmless,0,1
covid_memes_5640.png,./images/covid_memes_5640.png,Harmless,0,1
covid_memes_5641.png,./images/covid_memes_5641.png,Harmless,0,0
covid_memes_5642.png,./images/covid_memes_5642.png,Harmless,0,1
covid_memes_5643.png,./images/covid_memes_5643.png,Harmless,0,1
covid_memes_5644.png,./images/covid_memes_5644.png,Harmless,0,1
covid_memes_5645.png,./images/covid_memes_5645.png,Harmless,0,0
covid_memes_5646.png,./images/covid_memes_5646.png,Harmful,1,1
covid_memes_5647.png,./images/covid_memes_5647.png,Harmless,0,1
covid_memes_5648.png,./images/covid_memes_5648.png,Harmless,0,0
covid_memes_5649.png,./images/covid_memes_5649.png,Harmless,0,1
covid_memes_5650.png,./images/covid_memes_5650.png,Harmful,1,1
covid_memes_5651.png,./images/covid_memes_5651.png,Harmful,1,1
covid_memes_5652.png,./images/covid_memes_5652.png,Harmless,0,0
covid_memes_5653.png,./images/covid_memes_5653.png,Harmless,0,1
covid_memes_5654.png,./images/covid_memes_5654.png,Harmless,0,0
covid_memes_5655.png,./images/covid_memes_5655.png,Harmless,0,1
covid_memes_5656.png,./images/covid_memes_5656.png,Harmless,0,1
covid_memes_5657.png,./images/covid_memes_5657.png,Harmless,0,0
covid_memes_5658.png,./images/covid_memes_5658.png,Harmless,0,1
covid_memes_5659.png,./images/covid_memes_5659.png,Harmless,0,1
covid_memes_5660.png,./images/covid_memes_5660.png,Harmless,0,0
covid_memes_5661.png,./images/covid_memes_5661.png,Harmless,0,1
covid_memes_5662.png,./images/covid_memes_5662.png,[harmless],0,1
covid_memes_5663.png,./images/covid_memes_5663.png,Harmless,0,1
covid_memes_5664.png,./images/covid_memes_5664.png,Harmless,0,1
covid_memes_5666.png,./images/covid_memes_5666.png,Harmless,0,1
covid_memes_5667.png,./images/covid_memes_5667.png,Harmless,0,1
covid_memes_5669.png,./images/covid_memes_5669.png,Harmless,0,0
covid_memes_5671.png,./images/covid_memes_5671.png,Harmful,1,1
covid_memes_5673.png,./images/covid_memes_5673.png,Harmless,0,1
covid_memes_5675.png,./images/covid_memes_5675.png,Harmless,0,0
covid_memes_5690.png,./images/covid_memes_5690.png,Harmless,0,0
covid_memes_5692.png,./images/covid_memes_5692.png,Harmless,0,0
covid_memes_5697.png,./images/covid_memes_5697.png,Harmless,0,0
covid_memes_57.png,./images/covid_memes_57.png,Harmless,0,0
covid_memes_5700.png,./images/covid_memes_5700.png,[harmless],0,0
covid_memes_5705.png,./images/covid_memes_5705.png,Harmless,0,0
covid_memes_5706.png,./images/covid_memes_5706.png,Harmless,0,0
covid_memes_5714.png,./images/covid_memes_5714.png,Harmless,0,0
covid_memes_5717.png,./images/covid_memes_5717.png,Harmful,1,1
covid_memes_572.png,./images/covid_memes_572.png,[harmful],1,0
covid_memes_5728.png,./images/covid_memes_5728.png,Harmless,0,0
covid_memes_5729.png,./images/covid_memes_5729.png,Harmless,0,0
covid_memes_5733.png,./images/covid_memes_5733.png,Harmless,0,0
covid_memes_5738.png,./images/covid_memes_5738.png,Harmless,0,0
covid_memes_5742.png,./images/covid_memes_5742.png,Harmless,0,0
covid_memes_5760.png,./images/covid_memes_5760.png,Harmless,0,0
covid_memes_5763.png,./images/covid_memes_5763.png,Harmless,0,0
covid_memes_580.png,./images/covid_memes_580.png,Harmless,0,0
covid_memes_581.png,./images/covid_memes_581.png,Harmless,0,0
covid_memes_585.png,./images/covid_memes_585.png,Harmless,0,0
covid_memes_592.png,./images/covid_memes_592.png,Harmless,0,0
covid_memes_604.png,./images/covid_memes_604.png,Harmless,0,0
covid_memes_617.png,./images/covid_memes_617.png,Harmless,0,0
covid_memes_62.png,./images/covid_memes_62.png,Harmless,0,0
covid_memes_628.png,./images/covid_memes_628.png,Harmless,0,0
covid_memes_632.png,./images/covid_memes_632.png,Harmless,0,0
covid_memes_633.png,./images/covid_memes_633.png,Harmless,0,0
covid_memes_634.png,./images/covid_memes_634.png,Harmless,0,0
covid_memes_670.png,./images/covid_memes_670.png,Harmless,0,0
covid_memes_677.png,./images/covid_memes_677.png,Harmless,0,0
covid_memes_679.png,./images/covid_memes_679.png,Harmless,0,0
covid_memes_68.png,./images/covid_memes_68.png,Harmless,0,0
covid_memes_682.png,./images/covid_memes_682.png,Harmless,0,0
covid_memes_691.png,./images/covid_memes_691.png,Harmless,0,0
covid_memes_692.png,./images/covid_memes_692.png,Harmless,0,0
covid_memes_698.png,./images/covid_memes_698.png,Harmless,0,0
covid_memes_706.png,./images/covid_memes_706.png,Harmless,0,0
covid_memes_711.png,./images/covid_memes_711.png,Harmless,0,0
covid_memes_734.png,./images/covid_memes_734.png,Harmless,0,0
covid_memes_76.png,./images/covid_memes_76.png,Harmless,0,0
covid_memes_765.png,./images/covid_memes_765.png,Harmless,0,0
covid_memes_766.png,./images/covid_memes_766.png,Harmless,0,0
covid_memes_767.png,./images/covid_memes_767.png,[harmful],1,0
covid_memes_768.png,./images/covid_memes_768.png,Harmless,0,0
covid_memes_769.png,./images/covid_memes_769.png,Harmless,0,0
covid_memes_773.png,./images/covid_memes_773.png,Harmless,0,0
covid_memes_778.png,./images/covid_memes_778.png,Harmless,0,0
covid_memes_802.png,./images/covid_memes_802.png,Harmless,0,0
covid_memes_83.png,./images/covid_memes_83.png,Harmless,0,0
covid_memes_830.png,./images/covid_memes_830.png,Harmless,0,0
covid_memes_85.png,./images/covid_memes_85.png,Harmless,0,0
covid_memes_850.png,./images/covid_memes_850.png,Harmless,0,0
covid_memes_858.png,./images/covid_memes_858.png,Harmless,0,0
covid_memes_877.png,./images/covid_memes_877.png,Harmful,1,1
covid_memes_887.png,./images/covid_memes_887.png,Harmful,1,0
covid_memes_906.png,./images/covid_memes_906.png,Harmless,0,0
covid_memes_959.png,./images/covid_memes_959.png,Harmless,0,0
covid_memes_975.png,./images/covid_memes_975.png,[harmless],0,0
covid_memes_982.png,./images/covid_memes_982.png,[harmless],0,0
covid_memes_986.png,./images/covid_memes_986.png,Harmless,0,0
covid_memes_997.png,./images/covid_memes_997.png,Harmless,0,0
