name,path,llava_resp,predict,actual
covid_memes_1810.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_1810.png,Harmless,0,0
covid_memes_1839.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_1839.png,Harmless,0,0
covid_memes_1844.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_1844.png,Harmless,0,0
covid_memes_1863.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_1863.png,Harmful,1,0
covid_memes_1865.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_1865.png,Harmless,0,0
covid_memes_1867.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_1867.png,Harmful,1,0
covid_memes_1871.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_1871.png,Harmless,0,0
covid_memes_1873.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_1873.png,Harmless,0,0
covid_memes_1875.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_1875.png,Harmless,0,0
covid_memes_1890.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_1890.png,Harmless,0,0
covid_memes_1892.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_1892.png,Harmless,0,0
covid_memes_1893.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_1893.png,Harmless,0,0
covid_memes_1908.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_1908.png,Harmless,0,0
covid_memes_1920.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_1920.png,Harmless,0,0
covid_memes_1928.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_1928.png,Harmless,0,0
covid_memes_1934.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_1934.png,Harmful,1,0
covid_memes_1935.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_1935.png,Harmful,1,0
covid_memes_1967.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_1967.png,Harmless,0,0
covid_memes_1976.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_1976.png,Harmless,0,0
covid_memes_1989.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_1989.png,Harmful,1,0
covid_memes_1990.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_1990.png,Harmless,0,0
covid_memes_1992.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_1992.png,Harmful,1,0
covid_memes_1993.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_1993.png,Harmless,0,0
covid_memes_1997.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_1997.png,Harmful,1,0
covid_memes_2005.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_2005.png,Harmless,0,0
covid_memes_2006.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_2006.png,Harmless,0,0
covid_memes_2031.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_2031.png,Harmless,0,0
covid_memes_2041.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_2041.png,Harmless,0,0
covid_memes_2049.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_2049.png,Harmful,1,0
covid_memes_2058.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_2058.png,Harmless,0,0
covid_memes_2062.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_2062.png,Harmful,1,0
covid_memes_2067.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_2067.png,Harmful,1,0
covid_memes_222.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_222.png,Harmful,1,1
covid_memes_250.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_250.png,Harmful,1,0
covid_memes_271.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_271.png,Harmless,0,0
covid_memes_287.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_287.png,Harmless,0,0
covid_memes_293.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_293.png,Harmful,1,0
covid_memes_31.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_31.png,Harmless,0,0
covid_memes_325.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_325.png,Harmful,1,0
covid_memes_35.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_35.png,Harmless,0,0
covid_memes_36.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_36.png,Harmful,1,0
covid_memes_409.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_409.png,Harmful,1,0
covid_memes_433.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_433.png,Harmless,0,0
covid_memes_446.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_446.png,Harmless,0,0
covid_memes_451.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_451.png,Harmless,0,0
covid_memes_453.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_453.png,Harmless,0,0
covid_memes_464.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_464.png,Harmless,0,0
covid_memes_470.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_470.png,Harmless,0,0
covid_memes_474.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_474.png,Harmless,0,0
covid_memes_475.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_475.png,Harmful,1,0
covid_memes_476.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_476.png,Harmless,0,0
covid_memes_487.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_487.png,Harmless,0,0
covid_memes_489.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_489.png,Harmful,1,0
covid_memes_5423.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5423.png,Harmless,0,1
covid_memes_5424.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5424.png,Harmless,0,1
covid_memes_5425.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5425.png,Harmful,1,0
covid_memes_5426.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5426.png,Harmless,0,0
covid_memes_5427.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5427.png,Harmful,1,1
covid_memes_5429.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5429.png,Harmful,1,0
covid_memes_5430.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5430.png,Harmful,1,0
covid_memes_5433.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5433.png,Harmless,0,1
covid_memes_5434.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5434.png,Harmful,1,0
covid_memes_5435.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5435.png,Harmless,0,1
covid_memes_5436.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5436.png,Harmless,0,1
covid_memes_5437.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5437.png,Harmless,0,1
covid_memes_5439.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5439.png,Harmful,1,0
covid_memes_5441.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5441.png,Harmless,0,1
covid_memes_5442.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5442.png,Harmful,1,1
covid_memes_5444.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5444.png,Harmless,0,0
covid_memes_5445.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5445.png,Harmless,0,1
covid_memes_5446.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5446.png,Harmless,0,0
covid_memes_5447.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5447.png,Harmless,0,1
covid_memes_5448.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5448.png,Harmful,1,1
covid_memes_5449.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5449.png,Harmful,1,1
covid_memes_5450.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5450.png,Harmless,0,1
covid_memes_5451.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5451.png,Harmless,0,1
covid_memes_5452.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5452.png,Harmless,0,0
covid_memes_5454.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5454.png,Harmless,0,0
covid_memes_5460.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5460.png,Harmless,0,0
covid_memes_5464.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5464.png,Harmless,0,1
covid_memes_5466.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5466.png,Harmful,1,1
covid_memes_5480.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5480.png,Harmless,0,1
covid_memes_5485.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5485.png,Harmless,0,0
covid_memes_5490.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5490.png,Harmful,1,0
covid_memes_5494.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5494.png,Harmless,0,0
covid_memes_5495.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5495.png,Harmful,1,0
covid_memes_5504.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5504.png,Harmful,1,0
covid_memes_5505.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5505.png,Harmful,1,0
covid_memes_5507.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5507.png,Harmless,0,0
covid_memes_5508.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5508.png,Harmless,0,1
covid_memes_5510.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5510.png,Harmful,1,1
covid_memes_5511.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5511.png,Harmless,0,1
covid_memes_5512.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5512.png,Harmless,0,1
covid_memes_5515.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5515.png,Harmless,0,0
covid_memes_5516.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5516.png,Harmless,0,0
covid_memes_5517.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5517.png,Harmless,0,1
covid_memes_5519.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5519.png,Harmful,1,1
covid_memes_5520.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5520.png,Harmless,0,1
covid_memes_5521.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5521.png,Harmless,0,1
covid_memes_5524.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5524.png,Harmless,0,1
covid_memes_5525.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5525.png,Harmless,0,0
covid_memes_5526.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5526.png,Harmless,0,1
covid_memes_5527.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5527.png,Harmless,0,0
covid_memes_5528.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5528.png,Harmful,1,0
covid_memes_5530.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5530.png,Harmless,0,1
covid_memes_5531.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5531.png,Harmless,0,0
covid_memes_5533.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5533.png,Harmless,0,1
covid_memes_5534.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5534.png,Harmless,0,1
covid_memes_5536.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5536.png,Harmless,0,1
covid_memes_5537.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5537.png,Harmless,0,1
covid_memes_5539.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5539.png,Harmless,0,1
covid_memes_5540.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5540.png,Harmful,1,1
covid_memes_5541.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5541.png,Harmless,0,1
covid_memes_5542.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5542.png,Harmful,1,1
covid_memes_5543.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5543.png,Harmless,0,0
covid_memes_5545.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5545.png,Harmful,1,1
covid_memes_5546.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5546.png,Harmless,0,1
covid_memes_5548.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5548.png,Harmless,0,1
covid_memes_5550.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5550.png,Harmless,0,1
covid_memes_5551.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5551.png,Harmless,0,0
covid_memes_5553.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5553.png,Harmful,1,1
covid_memes_5554.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5554.png,Harmful,1,1
covid_memes_5555.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5555.png,Harmful,1,0
covid_memes_5556.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5556.png,Harmless,0,0
covid_memes_5557.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5557.png,Harmless,0,1
covid_memes_5558.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5558.png,Harmless,0,1
covid_memes_5559.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5559.png,Harmful,1,1
covid_memes_5560.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5560.png,Harmless,0,1
covid_memes_5562.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5562.png,Harmless,0,1
covid_memes_5563.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5563.png,Harmless,0,1
covid_memes_5564.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5564.png,Harmless,0,0
covid_memes_5565.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5565.png,Harmful,1,1
covid_memes_5566.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5566.png,Harmful,1,1
covid_memes_5567.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5567.png,Harmless,0,1
covid_memes_5569.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5569.png,Harmful,1,1
covid_memes_5570.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5570.png,Harmless,0,0
covid_memes_5571.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5571.png,Harmless,0,0
covid_memes_5572.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5572.png,Harmless,0,1
covid_memes_5575.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5575.png,Harmless,0,1
covid_memes_5577.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5577.png,Harmful,1,1
covid_memes_5579.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5579.png,Harmless,0,0
covid_memes_5580.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5580.png,Harmless,0,1
covid_memes_5581.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5581.png,Harmful,1,1
covid_memes_5582.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5582.png,Harmless,0,1
covid_memes_5583.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5583.png,Harmful,1,0
covid_memes_5584.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5584.png,Harmful,1,1
covid_memes_5586.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5586.png,Harmless,0,1
covid_memes_5587.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5587.png,Harmful,1,1
covid_memes_5590.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5590.png,Harmless,0,1
covid_memes_5591.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5591.png,Harmless,0,0
covid_memes_5592.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5592.png,Harmless,0,1
covid_memes_5593.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5593.png,Harmless,0,1
covid_memes_5594.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5594.png,Harmful,1,1
covid_memes_5595.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5595.png,Harmless,0,1
covid_memes_5597.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5597.png,Harmless,0,1
covid_memes_5598.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5598.png,Harmless,0,1
covid_memes_5599.png,/root/autodl-tmp/projects/PromptHate/Dataset/harmc/images/covid_memes_5599.png,Harmless,0,1
